25317	29090	16509	56410	43794	15528	10682	26132	48988	1504	26502	13769	19279	64866	57463	30279	4133	38292	33078	47115	17530	844	43089	21210	42563	61148	59055	39541	6940	46932	1931	48243	14667	19609	33171	42880	29296	52851	51931	60009	54178	70	46886	35975	5537	1312	48836	35797	6846	27850	480	59009	10853	37207	1456	42334	52287	31236	17997	2129	8211	36165	21137	50592	52830	52839	55386	8677	3714	58388	14274	7543	37406	28442	45024	4426	56285	47774	52121	27110	41546	7088	40564	23655	21071	48573	4104	39352	6391	10624	14043	2254	13514	32770	1527	44850	11113	49452	11606	43292	40808	43411	3250	58397	47028	23076	41018	26308	19236	4262	64444	39569	3995	31164	32401	27447	25513	65198	15911	29272	43511	33154	65371	59714	13090	58393	16049	4682	65097	12876	39142	25933	22075	2986	53766	4005	18312	25839	26889	48196	34670	61080	30684	32028	24202	1785	53238	36786	21367	44878	60134	5526	14899	10225	40051	47150	21146	18643	45547	22455	58833	36575	47001	17669	3837	5095	35603	44744	65000	35729	17931	50360	63806	48465	32420	57159	29410	47875	49382	19623	63360	23561	22544	35188	18821	63618	14072	19870	50391	20032	33061	53511	45459	1683	37651	2821	29013	13154	46322	57200	59565	30730	23555	65064	39971	32089	27446	54468	26257	1600	56004	63765	24129	4292	34095	21413	19732	56708	14431	5777	54663	38030	14390	969	8347	1663	14440	35622	46322	8045	10814	20127	13950	12032	54952	43535	39297	38	21211	31958	16203	37168	19422	47861	16724	13503	61322	17314	52805	14569	37984	42729	32246	17911	13322	38235
51867	62920	33977	26550	57479	55763	35443	61348	26524	39147	43516	49705	55944	35657	28	49970	53203	63519	28683	28694	8324	53983	18787	47774	5820	31158	57165	19093	392	1758	9703	13007	22105	61728	8833	25047	24450	42418	2158	53801	5104	48281	7078	56227	275	10120	56354	64284	57870	9137	10541	41066	62073	63297	57461	61031	25727	51271	47698	31211	54800	34097	39860	7268	62975	50521	11429	43259	35790	44012	44372	36684	23357	52289	11814	3711	16266	1417	28541	4244	6767	63340	3223	11345	47276	65506	56294	40715	47305	53305	25964	25300	57724	6179	55960	10676	44269	36237	54186	50204	10525	41241	21153	43847	10920	15837	40080	57736	7189	48707	63255	23325	8636	34738	53134	50706	15269	32188	14201	24615	27502	43520	25441	892	14268	22203	47229	59135	7071	27963	25154	17334	43699	47051	36913	29595	40188	44080	12425	39853	24569	39794	25211	62742	26597	43908	34173	57193	20217	26503	15052	62364	14980	58473	61250	24184	29817	27596	15659	3712	30230	9415	16174	62451	23182	11686	40735	14519	46252	1692	35212	24349	22132	21435	16640	53661	27771	60904	46013	47380	60075	51013	58005	50002	44636	46425	39550	58207	47742	13368	47150	24906	8542	14537	3687	50597	40612	20246	34206	20416	57098	50784	45528	51484	40709	4193	10374	53686	31752	542	60072	21761	40525	54994	21551	57982	1012	15985	30969	60363	22133	23170	25922	55213	21143	11078	35881	10018	53401	49595	61648	62504	43463	48310	57224	58150	30336	26716	7043	17102	12015	2966	18911	4134	25484	18056	11506	35896	10492	9294	32067	63189	10099	26932	45822	11002
15864	46056	42908	2078	5796	10604	27854	14716	36560	44161	18613	20313	6701	60177	46218	63873	65025	52281	39638	40311	49178	34537	47421	55860	55681	16430	32582	34944	31576	54110	62558	12399	9449	39817	58359	37082	41663	36137	40975	6007	63359	20728	25922	10056	40147	31540	7130	354	36432	41879	36618	55768	7655	24737	23702	64492	4861	62215	19911	18471	39129	39183	3467	26207	32535	7464	20747	21663	14984	4320	14615	23546	31680	19492	32778	6302	16668	44927	32049	41010	55648	65102	39300	65462	39086	34663	30683	63594	52782	33775	54412	4724	64900	10691	43484	43972	26179	15924	61456	63961	4154	38936	20116	37812	47178	40534	23096	24959	1603	31447	44357	41301	58940	24539	58086	56525	23325	20406	31914	54091	44898	22070	59607	26414	13101	17784	28416	12232	37962	12147	14207	4932	31956	44153	5486	62771	30042	26561	14469	50739	45299	15148	50846	29466	105	1122	34149	37744	27753	12395	31657	45414	50736	50645	31372	22815	63471	65502	18719	7667	54673	35915	1990	35146	52294	40707	18718	6747	47058	26038	6845	18204	53913	14631	5540	5072	60194	24434	26987	30005	23027	40784	16585	37	10460	27325	36311	26864	61189	60404	49267	40400	39058	61378	61782	45059	11007	64444	16576	50610	65513	6502	50026	45799	13928	51259	22242	17952	34120	21106	44875	1135	62215	35132	34820	55259	48236	57499	46236	48616	43310	36917	23594	49904	59665	20501	15979	9917	33148	24297	24056	12824	37028	12152	31914	42683	56262	36866	46735	32016	13451	30934	1015	3580	13939	7216	52517	31176	18081	9922	5074	18625	58114	14244	38405	20692
32745	22412	16353	43209	33973	9346	5230	61291	50774	52173	27770	10386	51523	9893	49061	62913	28165	18067	5102	501	12665	56015	13310	39351	57215	53277	5395	13099	34095	46884	7029	58576	15533	24650	24140	6552	24784	59075	4545	21373	61174	10700	63184	40721	54312	26416	35570	61069	7342	40926	47948	6674	36566	20295	27525	61253	16338	35008	116	42067	1400	63672	2294	39950	14026	41906	50210	63044	4633	11752	40863	25527	64373	24679	63400	3489	18732	11101	6516	6889	43585	16480	65434	65107	19651	55318	25769	28104	56009	16884	32949	6209	29288	32371	18509	17080	26407	52435	16357	52491	11919	35758	8666	223	34387	12138	10902	21529	46831	47102	9602	53096	48619	12929	36851	59067	28022	2785	42339	1	9779	27361	42223	49405	65303	32613	35185	505	15759	15164	32410	29370	46748	55171	39273	42403	22808	59524	22387	40166	31573	10336	26329	1007	28653	31320	2879	2056	13221	22313	48824	30225	7302	9691	64827	42472	37116	24151	44915	54460	28016	27822	57492	34885	14582	16503	64185	25697	16658	56848	62673	17104	48587	63883	45417	35808	14557	41127	61732	57288	44523	17251	53521	5655	53688	52735	64100	63673	29801	605	33853	32579	36765	20163	43358	18547	7598	29090	49905	58839	54163	47680	48702	56561	27982	55320	16689	25596	44807	4674	26428	18561	1864	16359	58617	7490	30397	42553	7248	21966	37485	63440	45981	23659	64716	22613	35922	43831	16316	28527	17594	8016	10807	23093	59761	30525	28464	29628	31448	1718	53917	61302	16010	44061	52512	27669	26279	55269	2697	46365	16112	7563	5816	8628	48963	39720

31836	15173	42532	27408	9816	28800	36043	52380	41817	16421	44777	55714	7332	4273	11412	33781	64910	4012	63308	9156	15139	30914	48565	60621	51128	13788	57619	62680	63472	4767	23543	18467	18083	17058	53505	25496	37205	38765	47506	62211	20645	2708	18666	56381	51402	2411	46453	63737	21434	24139	55862	28785	24088	8693	50934	63511	4454	57724	21722	58790	57925	10505	48505	62905	17826	38982	51356	47053	52654	39307	13909	53705	8929	3085	37727	22303	8468	24899	24045	63396	64444	40190	62245	21804	41562	28046	13152	45515	60515	51037	17923	7661	23354	26423	32419	45706	11903	13272	46996	50821	8747	34992	32530	15604	34755	52026	3938	62929	14994	51110	50618	24055	61930	8045	12874	53462	61323	19732	4688	26823	43618	1509	57964	46628	65290	2672	18046	22028	32266	60722	19942	38230	10520	61122	61572	46399	19405	8957	17383	10366	5953	8319	49517	59611	35027	47368	52608	59541	26171	25697	37266	57155	59308	35895	63053	47059	31029	61494	58843	63096	24761	25686	62867	52839	21557	2317	63275	10179	29000	38411	39584	53559	20517	15459	50895	6490	7679	40506	59663	23409	15806	14250	13171	1578	30783	49589	10274	8318	63139	48270	26428	37245	30098	47876	29626	61218	64404	32599	4512	10492	25581	45323	1700	47275	3565	40649	13255	23702	19088	21813	55608	37845	26368	37051	11575	2803	64089	37678	25204	42237	14806	63486	24439	21799	17765	22669	12905	13437	60100	34809	37285	16088	42553	38014	8208	35333	38299	8706	52522	46492	20463	39684	42375	24991	8885	22379	62294	8543	52586	14297	29551	23978	29313	6276	22311	62918
51733	31419	14435	61726	12514	51967	58839	14453	50498	62493	52377	38632	42878	57156	15478	19012	33419	27867	1755	18569	6111	65415	49132	17506	31888	12247	43744	17859	28377	11480	3978	42134	40142	18019	12443	6037	33537	27595	28900	44739	20477	5395	56413	42866	48830	17560	36877	12324	38326	24712	32099	18907	62338	1891	23029	37038	43504	33739	1604	26404	41223	21183	35726	36677	63216	23444	40108	63828	36681	27217	7522	10266	8012	51309	55249	33216	41916	4505	39731	9245	4294	63144	49848	46331	8456	47389	54807	9036	17142	36659	12303	65434	9801	63277	21232	19686	35029	46850	20954	58824	61824	1632	58007	58685	29390	51531	22582	15247	64301	58009	50699	38840	12931	10162	22295	49663	24126	47369	56115	8596	23698	16116	30073	19432	63654	64108	42442	1854	30846	49776	58660	54128	4898	61876	7224	54406	59959	20298	9321	20928	14581	12996	58791	28385	16628	10088	49410	58410	25907	48043	23365	1788	1362	38554	19738	16229	55686	6868	29247	48789	46930	61541	51009	8086	14988	42610	26304	8755	34852	39768	51388	46535	16439	35223	38299	28529	12824	40249	31161	11315	152	59554	49333	38207	63226	11418	61757	37664	28924	58795	49277	65420	34774	27918	52161	42908	38419	20944	48979	35999	44943	19660	36321	21806	20879	5383	31520	61953	24255	4171	51814	9200	12023	55363	15346	36230	24582	24301	11086	51	50671	14462	60103	8810	518	16744	60338	51000	59868	63012	41469	59218	19853	43678	19867	53757	47300	64561	22851	11081	27177	50238	55594	61990	25836	34996	63170	55102	8247	30046	20360	56566	7263	42500	52085	48355
29796	3780	14511	8044	64534	20416	26453	21564	37663	15152	5831	2169	3478	52242	61187	41715	24606	34723	46003	33035	63407	52650	22458	11280	20854	37720	21971	16787	5005	22594	54084	27174	50877	39270	13769	57939	1303	65454	6860	63718	49011	2602	39425	37516	7633	22622	38338	45499	3656	44116	58359	48068	31989	55528	51648	47235	46245	21107	6949	43507	9236	47692	53347	35236	2914	43579	1394	65122	57909	39169	8399	54802	51576	18733	21641	33636	54128	14719	54210	32608	21849	36162	51827	27086	31961	15093	4747	46068	44240	7998	8761	60109	43723	61358	51557	9002	51209	55974	49973	1315	10628	55921	1818	30463	16364	13157	31041	32255	53495	13543	49171	46417	50117	36881	40543	41474	42800	15976	26257	30865	58285	54014	31953	6466	18074	48835	35010	45211	10109	64379	25607	49692	48400	28719	3050	13879	6215	64957	59103	17992	35178	4353	53844	8974	42138	51577	52710	37756	60356	2604	3640	15068	29304	36983	20229	40598	18441	43495	35684	40486	58594	16608	36123	7210	63613	55867	8605	64202	9593	53070	39029	46901	9495	16073	28049	49126	29643	18294	44444	14132	54988	57171	45872	64592	30243	11721	27594	26240	32517	20449	49729	16994	41258	40664	32841	18655	27339	57789	11637	25553	51630	24739	26797	28609	30217	43693	3644	60401	58966	7386	32895	61053	16111	26152	47208	29510	9696	33690	24844	7247	12014	29017	59744	49318	59304	62626	48281	10271	29321	60008	11959	51214	52493	19641	52903	55006	49357	407	23514	50569	30984	37896	34995	23649	19351	3483	49301	11314	42280	13562	57949	15482	22465	54643	18271	27960
49952	15905	34406	9107	58060	37700	15886	16399	62242	25112	59634	27054	18728	5912	58724	64495	18497	28336	23401	25405	46800	45258	37694	32826	54971	6945	4884	60165	24699	59010	43247	50776	47372	34977	27253	53572	45191	23156	3961	46417	64098	31454	44098	64270	85	38190	17042	52825	16168	46840	27855	55429	23105	17078	28450	47611	16029	5283	63189	32277	52420	44189	9074	33957	16440	19802	48695	48625	5689	6671	12576	64075	38743	27370	54801	49315	18536	1544	20996	20783	48529	2909	367	15291	40925	27370	2080	44527	20462	19022	17817	56996	11255	2702	63394	18027	191	53343	19574	32073	5275	7332	56705	26866	30909	23795	27027	52674	47767	51565	37875	4821	18255	62900	8892	5254	48500	3638	52831	25705	29583	2008	17953	60630	14372	44464	49807	38868	41977	59375	4572	29792	30706	11974	20599	30714	18605	31442	54866	49621	48415	11465	13897	24473	12788	52196	12949	60907	64944	18908	40730	39823	28703	9903	30402	10273	786	46024	4520	5670	63940	23470	48593	3946	10155	36208	63484	12146	13289	28767	28763	3828	43515	62627	20751	42640	51261	54095	52686	14221	36260	54639	45090	14607	12454	40594	5863	157	23274	20639	11996	54729	38041	35372	32933	23933	41135	45896	62957	30650	31919	46544	344	25930	23281	31250	64051	5740	7692	10961	40092	26585	10690	25230	4441	9956	36425	32406	60793	48731	50478	7038	35179	26917	42178	52369	37324	49104	64213	40626	1526	49620	54583	3797	5979	38825	7301	37549	50162	41926	3897	41647	3166	35127	2095	31352	47095	35436	60908	8828	22296	30923	17340	26746	32202	43719

45096	51093	35034	18220	13004	31371	17595	37123	38329	20114	37603	28643	19296	31699	10948	6261	44905	14835	12860	31938	18980	34002	9863	59654	24021	38203	61877	3349	62103	810	29916	14268	62507	34237	37117	38791	1726	26115	49162	15688	60050	33922	63038	15137	48834	44188	21791	43558	13735	26330	12120	16073	42251	51706	10339	46869	39911	40918	61947	33325	56974	36052	52467	41568	15340	36918	14096	54884	11052	5664	56919	38892	14077	36106	42493	27887	54719	46231	63664	35428	8668	7205	37861	36490	40858	10954	62390	27	33129	24222	27604	42146	6701	35826	5753	50498	17895	54086	51254	45854	23454	21640	32768	18646	43997	34258	16854	1681	21466	63764	40199	43557	37988	62778	8828	39803	51600	48279	45834	14897	50675	63132	58529	43843	3785	33641	39933	30667	59550	16044	38289	1436	20185	54324	44360	37661	26688	21590	23501	22150	28934	3214	34543	49714	39894	21204	25074	39789	1162	14294	52009	12039	12673	60926	52742	3351	15478	54852	18603	63235	13602	5528	34193	6161	30313	7845	56884	45823	26654	32480	9882	57225	4886	32854	55853	58423	59408	9641	21360	29507	6025	39856	44097	47984	2791	51791	8784	64751	43685	14836	4269	45705	45499	54867	64815	12296	31941	21320	7562	56373	22943	8248	24327	46402	35602	59921	10088	20316	5315	55039	41176	10892	42691	53334	51677	30285	25470	42290	12563	30825	25640	51978	42867	397	16592	5463	59487	35494	24008	24217	36837	60709	19542	627	33855	6697	59523	22917	33119	50597	31388	51774	37640	3370	48406	5892	19308	58652	12075	4686	60424	64634	32157	36387	58760	10050
52911	13892	56691	47794	11595	56217	15469	1154	36694	63658	4466	23100	56602	46353	43717	45845	54266	16176	18687	49879	26673	54212	14819	50518	53581	57731	47538	62730	49509	5551	42632	20144	32313	58324	8560	48536	19256	41755	8774	57574	34633	20226	56299	46617	31077	16189	59872	35772	28010	4475	55057	16624	57579	49128	64218	24122	32356	24757	64531	28781	63593	64266	12269	27231	19898	35842	28971	56153	28097	61671	6499	47808	13756	14360	36613	12901	49668	13448	25561	64483	23624	16614	43911	28063	50341	13358	56477	14945	38482	11724	8985	1445	14840	22593	6628	31194	19198	59311	18847	6851	39040	22961	33746	17416	46185	15778	45317	64938	60574	1111	6098	61410	28705	59950	43833	27720	17630	49016	4664	39775	17342	10019	11440	9719	4846	63308	19355	24327	18989	932	50994	39164	15731	7854	30466	28574	18129	37958	34487	41746	30978	28506	11311	11010	64298	12375	55801	7200	552	19692	55474	39035	55837	57638	8656	7706	4720	309	63166	57672	57251	13420	30323	63900	11020	1787	6843	16949	34205	30199	50977	55526	36480	8913	42131	33539	49788	29405	8525	48000	57583	56801	30431	21002	11627	44865	41469	34847	6451	37626	34685	48902	54429	40541	21588	41697	17748	13418	57199	6518	41571	55723	60301	57396	30133	22137	46988	48971	7561	711	63105	12669	34435	33683	41050	52173	15693	20178	2709	1916	13845	11818	62754	32734	29915	59927	40228	49417	47780	28919	49112	9908	18628	40428	62604	29689	45525	38731	6970	55322	62537	24520	28535	49527	10033	42101	60424	45038	8431	42559	8310	32322	60097	24539	62728	1557
